id;name;surname;patronymic;course;enrollmentDate;group;faculty;speciality;studyForm;status;email;phone;dateOfBirth;age
st20220603;Vasyl;Tkachuk;Ivanovych;4;2022-09-01;5;f005;sp016;CONTRACT;ACTIVE;v.tkachuk10@ukma.edu.ua;+380501236906;2004-02-28;22
st20220604;Anastasiia;Tkachuk;Romanivna;4;2022-09-01;6;f005;sp016;BUDGET;ACTIVE;a.tkachuk9@ukma.edu.ua;+380501236910;2004-10-12;21
st20220605;Oksana;Tkachuk;Mykhailivna;4;2022-09-01;6;f005;sp016;CONTRACT;ACTIVE;o.tkachuk4@ukma.edu.ua;+380501236921;2004-08-01;21
st20220606;Oleksandr;Vlasenko;Bohdanovych;4;2022-09-01;6;f005;sp016;CONTRACT;ACTIVE;o.vlasenko3@ukma.edu.ua;+380501236918;2004-10-02;21


st20220607;Valeriia;Boiko;Romanivna;4;2022-09-01;1;f005;sp017;BUDGET;ACTIVE;v.boiko17@ukma.edu.ua;+380501236930;2003-05-19;22
st20220608;Anhelina;Bondar;Volodymyrivna;4;2022-09-01;1;f005;sp017;BUDGET;ACTIVE;a.bondar15@ukma.edu.ua;+380501236938;2004-10-01;21
st20220609;Zlata;Bondar;Mykolaivna;4;2022-09-01;1;f005;sp017;CONTRACT;ACTIVE;z.bondar1@ukma.edu.ua;+380501236954;2003-12-27;22
st20220610;Nadiia;Bondarenko;Mykhailivna;4;2022-09-01;1;f005;sp017;CONTRACT;ACTIVE;n.bondarenko4@ukma.edu.ua;+380501236925;2004-05-22;21
st20220611;Oleksandr;Bondarenko;Volodymyrovych;4;2022-09-01;1;f005;sp017;BUDGET;ACTIVE;o.bondarenko3@ukma.edu.ua;+380501236945;2003-02-13;23
st20220612;Viktoriia;Dmytrenko;Ivanivna;4;2022-09-01;1;f005;sp017;BUDGET;ACTIVE;v.dmytrenko12@ukma.edu.ua;+380501236949;2003-02-19;23
st20220613;Vira;Havryliuk;Tymurivna;4;2022-09-01;2;f005;sp017;CONTRACT;ACTIVE;v.havryliuk9@ukma.edu.ua;+380501236929;2004-09-20;21
st20220614;Artur;Hrytsenko;Tarasovych;4;2022-09-01;2;f005;sp017;CONTRACT;ACTIVE;a.hrytsenko10@ukma.edu.ua;+380501236942;2004-10-01;21
st20220615;Liubov;Karpenko;Oleksandrivna;4;2022-09-01;2;f005;sp017;CONTRACT;ACTIVE;l.karpenko1@ukma.edu.ua;+380501236927;2003-03-04;23
st20220616;Veronika;Karpenko;Denysivna;4;2022-09-01;2;f005;sp017;BUDGET;ACTIVE;v.karpenko9@ukma.edu.ua;+380501236944;2003-11-20;22
st20220617;Alina;Khomenko;Tarasivna;4;2022-09-01;2;f005;sp017;CONTRACT;ACTIVE;a.khomenko10@ukma.edu.ua;+380501236936;2004-03-19;22
st20220618;Daria;Khomenko;Andriivna;4;2022-09-01;2;f005;sp017;CONTRACT;ACTIVE;d.khomenko1@ukma.edu.ua;+380501236946;2003-03-13;23
st20220619;Bohdan;Koval;Denysovych;4;2022-09-01;3;f005;sp017;CONTRACT;ACTIVE;b.koval@ukma.edu.ua;+380501236950;2004-01-06;22
st20220620;Oleksandr;Kovalenko;Valentynovych;4;2022-09-01;3;f005;sp017;BUDGET;ACTIVE;o.kovalenko8@ukma.edu.ua;+380501236948;2004-04-21;22
st20220621;Daria;Kravchenko;Yevhenivna;4;2022-09-01;3;f005;sp017;CONTRACT;ACTIVE;d.kravchenko5@ukma.edu.ua;+380501236934;2004-07-18;21
st20220622;Pavlo;Kravchenko;Dmytrovych;4;2022-09-01;3;f005;sp017;CONTRACT;ACTIVE;p.kravchenko2@ukma.edu.ua;+380501236947;2004-02-06;22
st20220623;Kateryna;Lysenko;Oleksandrivna;4;2022-09-01;3;f005;sp017;CONTRACT;ACTIVE;k.lysenko4@ukma.edu.ua;+380501236943;2003-10-04;22
st20220624;Veronika;Lysenko;Ivanivna;4;2022-09-01;3;f005;sp017;BUDGET;ACTIVE;v.lysenko12@ukma.edu.ua;+380501236952;2003-12-26;22
st20220625;Viktoriia;Marchenko;Tymurivna;4;2022-09-01;4;f005;sp017;BUDGET;ACTIVE;v.marchenko16@ukma.edu.ua;+380501236937;2003-05-05;22
st20220626;Yevhen;Marchenko;Antonovych;4;2022-09-01;4;f005;sp017;BUDGET;ACTIVE;y.marchenko10@ukma.edu.ua;+380501236941;2003-06-17;22
st20220627;Svitlana;Oliinyk;Denysivna;4;2022-09-01;4;f005;sp017;CONTRACT;ACTIVE;s.oliinyk4@ukma.edu.ua;+380501236924;2003-12-26;22
st20220628;Mariia;Panchenko;Rostyslavivna;4;2022-09-01;4;f005;sp017;CONTRACT;ACTIVE;m.panchenko6@ukma.edu.ua;+380501236935;2004-12-07;21
st20220629;Yelyzaveta;Panchenko;Mykhailivna;4;2022-09-01;4;f005;sp017;CONTRACT;ACTIVE;y.panchenko8@ukma.edu.ua;+380501236951;2003-03-26;23
st20220630;Viktor;Panchenko;Denysovych;4;2022-09-01;4;f005;sp017;CONTRACT;ACTIVE;v.panchenko11@ukma.edu.ua;+380501236953;2003-10-09;22
st20220631;Tetiana;Radchenko;Denysivna;4;2022-09-01;5;f005;sp017;CONTRACT;ACTIVE;t.radchenko3@ukma.edu.ua;+380501236939;2004-12-11;21
st20220632;Maksym;Rudenko;Vitaliiovych;4;2022-09-01;5;f005;sp017;BUDGET;ACTIVE;m.rudenko11@ukma.edu.ua;+380501236926;2003-05-24;22
st20220633;Vira;Savchenko;Illivna;4;2022-09-01;5;f005;sp017;CONTRACT;ACTIVE;v.savchenko9@ukma.edu.ua;+380501236928;2004-06-04;21
st20220634;Vira;Shevchenko;Valentynivna;4;2022-09-01;5;f005;sp017;BUDGET;ACTIVE;v.shevchenko6@ukma.edu.ua;+380501236931;2004-11-09;21
st20220635;Illia;Shevchenko;Maksymovych;4;2022-09-01;5;f005;sp017;CONTRACT;ACTIVE;i.shevchenko6@ukma.edu.ua;+380501236932;2004-11-20;21
st20220636;Vasyl;Shevchenko;Dmytrovych;4;2022-09-01;5;f005;sp017;CONTRACT;ACTIVE;v.shevchenko7@ukma.edu.ua;+380501236933;2004-05-17;21
st20220637;Oleh;Sydorenko;Stepanovych;4;2022-09-01;6;f005;sp017;BUDGET;ACTIVE;o.sydorenko6@ukma.edu.ua;+380501236940;2003-02-20;23


st20220638;Oleksandr;Bondarenko;Vladyslavovych;4;2022-09-01;1;f005;sp018;CONTRACT;ACTIVE;o.bondarenko4@ukma.edu.ua;+380501236980;2003-08-19;22
st20220639;Pavlo;Dmytrenko;Andriiovych;4;2022-09-01;1;f005;sp018;BUDGET;ACTIVE;p.dmytrenko3@ukma.edu.ua;+380501236959;2003-06-15;22
st20220640;Valeriia;Dmytrenko;Hlibivna;4;2022-09-01;1;f005;sp018;CONTRACT;ACTIVE;v.dmytrenko13@ukma.edu.ua;+380501236977;2004-10-08;21
st20220641;Diana;Dmytrenko;Bohdanivna;4;2022-09-01;1;f005;sp018;CONTRACT;ACTIVE;d.dmytrenko6@ukma.edu.ua;+380501236984;2004-07-02;21
st20220642;Kyrylo;Havryliuk;Rostyslavovych;4;2022-09-01;1;f005;sp018;CONTRACT;ACTIVE;k.havryliuk3@ukma.edu.ua;+380501236974;2003-07-25;22
st20220643;Vira;Honcharenko;Andriivna;4;2022-09-01;1;f005;sp018;BUDGET;ACTIVE;v.honcharenko7@ukma.edu.ua;+380501236976;2003-03-06;23
st20220644;Daria;Hrytsenko;Yuriivna;4;2022-09-01;2;f005;sp018;CONTRACT;ACTIVE;d.hrytsenko4@ukma.edu.ua;+380501236973;2004-07-16;21
st20220645;Valeriia;Ivanenko;Illivna;4;2022-09-01;2;f005;sp018;CONTRACT;ACTIVE;v.ivanenko14@ukma.edu.ua;+380501236964;2003-09-22;22
st20220646;Roman;Karpenko;Mykolaiovych;4;2022-09-01;2;f005;sp018;BUDGET;ACTIVE;r.karpenko1@ukma.edu.ua;+380501236960;2004-10-26;21
st20220647;Tymur;Khomenko;Ivanovych;4;2022-09-01;2;f005;sp018;CONTRACT;ACTIVE;t.khomenko1@ukma.edu.ua;+380501236970;2003-04-22;23
st20220648;Diana;Koval;Oleksandrivna;4;2022-09-01;2;f005;sp018;BUDGET;ACTIVE;d.koval7@ukma.edu.ua;+380501236972;2004-12-04;21
st20220649;Oleh;Lysenko;Serhiiovych;4;2022-09-01;2;f005;sp018;BUDGET;ACTIVE;o.lysenko4@ukma.edu.ua;+380501236965;2003-12-16;22
st20220650;Halyna;Lysenko;Stepanivna;4;2022-09-01;3;f005;sp018;BUDGET;ACTIVE;h.lysenko3@ukma.edu.ua;+380501236975;2003-11-14;22
st20220651;Viktoriia;Lysenko;Valentynivna;4;2022-09-01;3;f005;sp018;BUDGET;ACTIVE;v.lysenko13@ukma.edu.ua;+380501236978;2003-10-16;22
st20220652;Vira;Marchenko;Illivna;4;2022-09-01;3;f005;sp018;CONTRACT;ACTIVE;v.marchenko17@ukma.edu.ua;+380501236967;2004-04-10;22
st20220653;Yevhen;Melnyk;Artemovych;4;2022-09-01;3;f005;sp018;CONTRACT;ACTIVE;y.melnyk7@ukma.edu.ua;+380501236957;2003-03-09;23
st20220654;Andrii;Melnyk;Hlibovych;4;2022-09-01;3;f005;sp018;CONTRACT;ACTIVE;a.melnyk10@ukma.edu.ua;+380501236982;2003-10-20;22
st20220655;Yelyzaveta;Panchenko;Ivanivna;4;2022-09-01;3;f005;sp018;CONTRACT;ACTIVE;y.panchenko9@ukma.edu.ua;+380501236981;2003-08-01;22
st20220656;Anastasiia;Petrenko;Tarasivna;4;2022-09-01;4;f005;sp018;CONTRACT;ACTIVE;a.petrenko10@ukma.edu.ua;+380501236961;2004-08-25;21
st20220657;Halyna;Petrenko;Oleksandrivna;4;2022-09-01;4;f005;sp018;BUDGET;ACTIVE;h.petrenko3@ukma.edu.ua;+380501236963;2004-02-24;22
st20220658;Valeriia;Polishchuk;Volodymyrivna;4;2022-09-01;4;f005;sp018;CONTRACT;ACTIVE;v.polishchuk6@ukma.edu.ua;+380501236962;2004-03-01;22
st20220659;Andrii;Radchenko;Arturovych;4;2022-09-01;4;f005;sp018;BUDGET;ACTIVE;a.radchenko11@ukma.edu.ua;+380501236968;2003-03-08;23
st20220660;Halyna;Radchenko;Kyrylivna;4;2022-09-01;4;f005;sp018;BUDGET;ACTIVE;h.radchenko3@ukma.edu.ua;+380501236979;2003-09-28;22
st20220661;Alina;Rudenko;Olehivna;4;2022-09-01;4;f005;sp018;BUDGET;ACTIVE;a.rudenko6@ukma.edu.ua;+380501236969;2003-08-22;22
st20220662;Liubov;Savchenko;Hlibivna;4;2022-09-01;5;f005;sp018;CONTRACT;ACTIVE;l.savchenko@ukma.edu.ua;+380501236958;2003-09-23;22
st20220663;Ivan;Shevchuk;Mykolaiovych;4;2022-09-01;5;f005;sp018;BUDGET;ACTIVE;i.shevchuk1@ukma.edu.ua;+380501236983;2004-12-19;21
st20220664;Diana;Shevchuk;Yuriivna;4;2022-09-01;5;f005;sp018;BUDGET;ACTIVE;d.shevchuk4@ukma.edu.ua;+380501236985;2004-01-24;22
st20220665;Andrii;Shevchuk;Denysovych;4;2022-09-01;5;f005;sp018;BUDGET;ACTIVE;a.shevchuk13@ukma.edu.ua;+380501236987;2003-05-07;22
st20220666;Veronika;Sydorenko;Mykhailivna;4;2022-09-01;5;f005;sp018;BUDGET;ACTIVE;v.sydorenko10@ukma.edu.ua;+380501236956;2004-05-04;21
st20220667;Oksana;Sydorenko;Kyrylivna;4;2022-09-01;5;f005;sp018;BUDGET;ACTIVE;o.sydorenko7@ukma.edu.ua;+380501236971;2004-03-13;22
st20220668;Sofiia;Taran;Maksymivna;4;2022-09-01;6;f005;sp018;BUDGET;ACTIVE;s.taran7@ukma.edu.ua;+380501236966;2003-05-19;22
st20220669;Hlib;Vlasenko;Volodymyrovych;4;2022-09-01;6;f005;sp018;BUDGET;ACTIVE;h.vlasenko1@ukma.edu.ua;+380501236955;2004-03-16;22
st20220670;Yurii;Vlasenko;Romanovych;4;2022-09-01;6;f005;sp018;CONTRACT;ACTIVE;y.vlasenko5@ukma.edu.ua;+380501236986;2003-10-28;22






st20220671;Oleh;Babenko;Vitaliiovych;4;2022-09-01;1;f006;sp020;CONTRACT;ACTIVE;o.babenko2@ukma.edu.ua;+380501237005;2004-10-09;21
st20220672;Ihor;Babenko;Vitaliiovych;4;2022-09-01;1;f006;sp020;CONTRACT;ACTIVE;i.babenko4@ukma.edu.ua;+380501237010;2004-12-08;21
st20220673;Tetiana;Babenko;Tarasivna;4;2022-09-01;1;f006;sp020;CONTRACT;ACTIVE;t.babenko4@ukma.edu.ua;+380501237021;2003-09-12;22
st20220674;Roman;Boiko;Vladyslavovych;4;2022-09-01;1;f006;sp020;CONTRACT;ACTIVE;r.boiko3@ukma.edu.ua;+380501236991;2003-01-14;23
st20220675;Oleh;Bondar;Yevhenovych;4;2022-09-01;1;f006;sp020;BUDGET;ACTIVE;o.bondar2@ukma.edu.ua;+380501237024;2004-11-06;21
st20220676;Halyna;Bondar;Valentynivna;4;2022-09-01;1;f006;sp020;CONTRACT;ACTIVE;h.bondar@ukma.edu.ua;+380501237026;2003-01-05;23
st20220677;Bohdan;Dmytrenko;Maksymovych;4;2022-09-01;1;f006;sp020;CONTRACT;ACTIVE;b.dmytrenko2@ukma.edu.ua;+380501236998;2004-01-11;22
st20220678;Anastasiia;Dmytrenko;Kyrylivna;4;2022-09-01;1;f006;sp020;CONTRACT;ACTIVE;a.dmytrenko10@ukma.edu.ua;+380501237027;2004-11-13;21
st20220679;Mykola;Havryliuk;Tymurovych;4;2022-09-01;2;f006;sp020;BUDGET;ACTIVE;m.havryliuk7@ukma.edu.ua;+380501237018;2003-08-15;22
st20220680;Yana;Honcharenko;Yevhenivna;4;2022-09-01;2;f006;sp020;CONTRACT;ACTIVE;y.honcharenko4@ukma.edu.ua;+380501236992;2003-11-05;22
st20220681;Ihor;Karpenko;Bohdanovych;4;2022-09-01;2;f006;sp020;CONTRACT;ACTIVE;i.karpenko6@ukma.edu.ua;+380501237019;2003-05-13;22
st20220682;Kateryna;Karpenko;Kyrylivna;4;2022-09-01;2;f006;sp020;CONTRACT;ACTIVE;k.karpenko4@ukma.edu.ua;+380501237029;2004-05-17;21
st20220683;Ihor;Khomenko;Oleksandrovych;4;2022-09-01;2;f006;sp020;CONTRACT;ACTIVE;i.khomenko5@ukma.edu.ua;+380501237004;2004-08-16;21
st20220684;Tetiana;Koval;Ivanivna;4;2022-09-01;2;f006;sp020;CONTRACT;ACTIVE;t.koval1@ukma.edu.ua;+380501237002;2004-01-23;22
st20220685;Illia;Koval;Valentynovych;4;2022-09-01;2;f006;sp020;CONTRACT;ACTIVE;i.koval9@ukma.edu.ua;+380501237030;2003-04-28;23
st20220686;Alisa;Kovalenko;Illivna;4;2022-09-01;2;f006;sp020;BUDGET;ACTIVE;a.kovalenko14@ukma.edu.ua;+380501237003;2003-10-24;22
st20220687;Svitlana;Kravchenko;Tarasivna;4;2022-09-01;3;f006;sp020;BUDGET;ACTIVE;s.kravchenko4@ukma.edu.ua;+380501237013;2003-03-01;23
st20220688;Valeriia;Lysenko;Arturivna;4;2022-09-01;3;f006;sp020;BUDGET;ACTIVE;v.lysenko14@ukma.edu.ua;+380501236989;2003-06-06;22
st20220689;Bohdan;Lysenko;Oleksandrovych;4;2022-09-01;3;f006;sp020;CONTRACT;ACTIVE;b.lysenko1@ukma.edu.ua;+380501236995;2003-12-23;22
st20220690;Anastasiia;Lysenko;Mykolaivna;4;2022-09-01;3;f006;sp020;CONTRACT;ACTIVE;a.lysenko6@ukma.edu.ua;+380501236999;2003-09-24;22
st20220691;Diana;Lysenko;Tymurivna;4;2022-09-01;3;f006;sp020;CONTRACT;ACTIVE;d.lysenko4@ukma.edu.ua;+380501237022;2003-10-21;22
st20220692;Mariia;Marchenko;Bohdanivna;4;2022-09-01;3;f006;sp020;CONTRACT;ACTIVE;m.marchenko4@ukma.edu.ua;+380501236997;2004-02-08;22
st20220693;Yana;Marchenko;Valentynivna;4;2022-09-01;3;f006;sp020;BUDGET;ACTIVE;y.marchenko11@ukma.edu.ua;+380501237020;2004-01-03;22
st20220694;Rostyslav;Oliinyk;Andriiovych;4;2022-09-01;3;f006;sp020;BUDGET;ACTIVE;r.oliinyk3@ukma.edu.ua;+380501236996;2003-09-02;22
st20220695;Yana;Panchenko;Volodymyrivna;4;2022-09-01;4;f006;sp020;CONTRACT;ACTIVE;y.panchenko10@ukma.edu.ua;+380501236993;2003-04-06;23
st20220696;Iryna;Petrenko;Arturivna;4;2022-09-01;4;f006;sp020;CONTRACT;ACTIVE;i.petrenko9@ukma.edu.ua;+380501237012;2003-12-04;22
st20220697;Serhii;Petrenko;Bohdanovych;4;2022-09-01;4;f006;sp020;CONTRACT;ACTIVE;s.petrenko3@ukma.edu.ua;+380501237025;2004-10-21;21
st20220698;Rostyslav;Polishchuk;Olehovych;4;2022-09-01;4;f006;sp020;CONTRACT;ACTIVE;r.polishchuk5@ukma.edu.ua;+380501237001;2004-10-12;21
st20220699;Alina;Radchenko;Yevhenivna;4;2022-09-01;4;f006;sp020;CONTRACT;ACTIVE;a.radchenko12@ukma.edu.ua;+380501236990;2003-08-14;22
st20220700;Roman;Radchenko;Ivanovych;4;2022-09-01;4;f006;sp020;BUDGET;ACTIVE;r.radchenko1@ukma.edu.ua;+380501237006;2004-07-26;21
st20220701;Diana;Radchenko;Serhiivna;4;2022-09-01;4;f006;sp020;CONTRACT;ACTIVE;d.radchenko5@ukma.edu.ua;+380501237023;2004-05-23;21
st20220702;Uliana;Rudenko;Romanivna;4;2022-09-01;4;f006;sp020;CONTRACT;ACTIVE;u.rudenko4@ukma.edu.ua;+380501237017;2004-05-08;21
st20220703;Diana;Savchenko;Romanivna;4;2022-09-01;5;f006;sp020;CONTRACT;ACTIVE;d.savchenko7@ukma.edu.ua;+380501237014;2004-10-28;21
st20220704;Bohdan;Shevchuk;Rostyslavovych;4;2022-09-01;5;f006;sp020;CONTRACT;ACTIVE;b.shevchuk2@ukma.edu.ua;+380501236988;2004-04-11;22
st20220705;Polina;Shevchuk;Valentynivna;4;2022-09-01;5;f006;sp020;CONTRACT;ACTIVE;p.shevchuk2@ukma.edu.ua;+380501237009;2004-09-04;21
st20220706;Rostyslav;Sydorenko;Hlibovych;4;2022-09-01;5;f006;sp020;BUDGET;ACTIVE;r.sydorenko@ukma.edu.ua;+380501236994;2003-12-17;22
st20220707;Maksym;Sydorenko;Mykolaiovych;4;2022-09-01;5;f006;sp020;CONTRACT;ACTIVE;m.sydorenko4@ukma.edu.ua;+380501237011;2003-01-11;23
st20220708;Alina;Taran;Bohdanivna;4;2022-09-01;5;f006;sp020;BUDGET;ACTIVE;a.taran11@ukma.edu.ua;+380501237000;2003-10-25;22
st20220709;Illia;Taran;Stepanovych;4;2022-09-01;5;f006;sp020;BUDGET;ACTIVE;i.taran@ukma.edu.ua;+380501237008;2004-01-28;22
st20220710;Vasyl;Taran;Kyrylovych;4;2022-09-01;5;f006;sp020;CONTRACT;ACTIVE;v.taran10@ukma.edu.ua;+380501237028;2004-03-21;22
st20220711;Daria;Tkachenko;Rostyslavivna;4;2022-09-01;6;f006;sp020;BUDGET;ACTIVE;d.tkachenko4@ukma.edu.ua;+380501237007;2004-01-07;22
st20220712;Illia;Vlasenko;Andriiovych;4;2022-09-01;6;f006;sp020;BUDGET;ACTIVE;i.vlasenko7@ukma.edu.ua;+380501237015;2003-11-06;22
st20220713;Yurii;Vlasenko;Denysovych;4;2022-09-01;6;f006;sp020;BUDGET;ACTIVE;y.vlasenko6@ukma.edu.ua;+380501237016;2004-02-14;22


st20220714;Roman;Babenko;Yuriiovych;4;2022-09-01;1;f006;sp021;CONTRACT;ACTIVE;r.babenko3@ukma.edu.ua;+380501237033;2003-10-02;22
st20220715;Viktoriia;Boiko;Ivanivna;4;2022-09-01;1;f006;sp021;CONTRACT;ACTIVE;v.boiko18@ukma.edu.ua;+380501237045;2004-07-14;21
st20220716;Rostyslav;Boiko;Valentynovych;4;2022-09-01;1;f006;sp021;BUDGET;ACTIVE;r.boiko4@ukma.edu.ua;+380501237059;2004-01-19;22
st20220717;Vitalii;Bondarenko;Valentynovych;4;2022-09-01;1;f006;sp021;BUDGET;ACTIVE;v.bondarenko10@ukma.edu.ua;+380501237048;2004-06-04;21
st20220718;Sofiia;Dmytrenko;Oleksandrivna;4;2022-09-01;1;f006;sp021;CONTRACT;ACTIVE;s.dmytrenko3@ukma.edu.ua;+380501237042;2003-05-02;22
st20220719;Veronika;Havryliuk;Ivanivna;4;2022-09-01;1;f006;sp021;BUDGET;ACTIVE;v.havryliuk10@ukma.edu.ua;+380501237057;2004-07-24;21
st20220720;Yurii;Ivanenko;Oleksandrovych;4;2022-09-01;2;f006;sp021;BUDGET;ACTIVE;y.ivanenko5@ukma.edu.ua;+380501237054;2004-05-14;21
st20220721;Svitlana;Karpenko;Dmytrivna;4;2022-09-01;2;f006;sp021;CONTRACT;ACTIVE;s.karpenko5@ukma.edu.ua;+380501237049;2004-03-13;22
st20220722;Daria;Karpenko;Oleksandrivna;4;2022-09-01;2;f006;sp021;CONTRACT;ACTIVE;d.karpenko8@ukma.edu.ua;+380501237053;2004-04-24;22
st20220723;Artur;Karpenko;Tarasovych;4;2022-09-01;2;f006;sp021;CONTRACT;ACTIVE;a.karpenko14@ukma.edu.ua;+380501237062;2004-03-24;22
st20220724;Nadiia;Koval;Tymurivna;4;2022-09-01;2;f006;sp021;BUDGET;ACTIVE;n.koval@ukma.edu.ua;+380501237035;2003-12-12;22
st20220725;Halyna;Koval;Vladyslavivna;4;2022-09-01;2;f006;sp021;CONTRACT;ACTIVE;h.koval1@ukma.edu.ua;+380501237047;2004-10-24;21
st20220726;Vitalii;Kovalenko;Rostyslavovych;4;2022-09-01;3;f006;sp021;BUDGET;ACTIVE;v.kovalenko7@ukma.edu.ua;+380501237041;2004-09-16;21
st20220727;Anastasiia;Kovalenko;Vitaliivna;4;2022-09-01;3;f006;sp021;CONTRACT;ACTIVE;a.kovalenko15@ukma.edu.ua;+380501237058;2004-11-14;21
st20220728;Sofiia;Moroz;Vladyslavivna;4;2022-09-01;3;f006;sp021;BUDGET;ACTIVE;s.moroz4@ukma.edu.ua;+380501237060;2004-05-15;21
st20220729;Mariia;Oliinyk;Maksymivna;4;2022-09-01;3;f006;sp021;CONTRACT;ACTIVE;m.oliinyk5@ukma.edu.ua;+380501237034;2004-01-15;22
st20220730;Uliana;Oliinyk;Hlibivna;4;2022-09-01;3;f006;sp021;BUDGET;ACTIVE;u.oliinyk1@ukma.edu.ua;+380501237044;2004-08-01;21
st20220731;Hlib;Polishchuk;Kyrylovych;4;2022-09-01;3;f006;sp021;CONTRACT;ACTIVE;h.polishchuk3@ukma.edu.ua;+380501237043;2003-02-20;23
st20220732;Anastasiia;Ponomarenko;Yuriivna;4;2022-09-01;4;f006;sp021;BUDGET;ACTIVE;a.ponomarenko9@ukma.edu.ua;+380501237056;2003-01-02;23
st20220733;Yevhen;Radchenko;Stepanovych;4;2022-09-01;4;f006;sp021;CONTRACT;ACTIVE;y.radchenko9@ukma.edu.ua;+380501237038;2003-10-20;22
st20220734;Nadiia;Radchenko;Mykhailivna;4;2022-09-01;4;f006;sp021;BUDGET;ACTIVE;n.radchenko2@ukma.edu.ua;+380501237046;2003-10-06;22
st20220735;Nataliia;Rudenko;Maksymivna;4;2022-09-01;4;f006;sp021;CONTRACT;ACTIVE;n.rudenko3@ukma.edu.ua;+380501237032;2003-05-16;22
st20220736;Vitalii;Rudenko;Yevhenovych;4;2022-09-01;4;f006;sp021;CONTRACT;ACTIVE;v.rudenko12@ukma.edu.ua;+380501237050;2004-06-15;21
st20220737;Alisa;Rudenko;Vladyslavivna;4;2022-09-01;4;f006;sp021;BUDGET;ACTIVE;a.rudenko7@ukma.edu.ua;+380501237052;2003-05-01;22
st20220738;Sofiia;Rudenko;Maksymivna;4;2022-09-01;5;f006;sp021;BUDGET;ACTIVE;s.rudenko9@ukma.edu.ua;+380501237055;2004-02-07;22
st20220739;Kseniia;Rudenko;Tymurivna;4;2022-09-01;5;f006;sp021;BUDGET;ACTIVE;k.rudenko2@ukma.edu.ua;+380501237061;2004-08-20;21
st20220740;Viktoriia;Savchenko;Oleksandrivna;4;2022-09-01;5;f006;sp021;CONTRACT;ACTIVE;v.savchenko10@ukma.edu.ua;+380501237039;2003-01-15;23
st20220741;Anna;Shevchenko;Romanivna;4;2022-09-01;5;f006;sp021;CONTRACT;ACTIVE;a.shevchenko13@ukma.edu.ua;+380501237040;2003-10-19;22
st20220742;Nataliia;Shevchuk;Antonivna;4;2022-09-01;5;f006;sp021;BUDGET;ACTIVE;n.shevchuk2@ukma.edu.ua;+380501237037;2003-05-23;22
st20220743;Rostyslav;Sydorenko;Yuriiovych;4;2022-09-01;5;f006;sp021;CONTRACT;ACTIVE;r.sydorenko1@ukma.edu.ua;+380501237036;2003-05-08;22
st20220744;Vladyslav;Sydorenko;Rostyslavovych;4;2022-09-01;6;f006;sp021;CONTRACT;ACTIVE;v.sydorenko11@ukma.edu.ua;+380501237051;2004-10-02;21
st20220745;Denys;Tkachenko;Kyrylovych;4;2022-09-01;6;f006;sp021;BUDGET;ACTIVE;d.tkachenko5@ukma.edu.ua;+380501237031;2003-03-16;23


st20220746;Rostyslav;Babenko;Andriiovych;4;2022-09-01;1;f006;sp022;BUDGET;ACTIVE;r.babenko4@ukma.edu.ua;+380501237064;2004-11-28;21
st20220747;Daria;Honcharenko;Mykolaivna;4;2022-09-01;1;f006;sp022;CONTRACT;ACTIVE;d.honcharenko@ukma.edu.ua;+380501237066;2003-08-17;22
st20220748;Mykhailo;Ivanenko;Denysovych;4;2022-09-01;1;f006;sp022;CONTRACT;ACTIVE;m.ivanenko6@ukma.edu.ua;+380501237063;2004-05-15;21
st20220749;Zlata;Ivanenko;Maksymivna;4;2022-09-01;1;f006;sp022;CONTRACT;ACTIVE;z.ivanenko@ukma.edu.ua;+380501237068;2004-11-26;21
st20220750;Yana;Karpenko;Dmytrivna;4;2022-09-01;1;f006;sp022;CONTRACT;ACTIVE;y.karpenko7@ukma.edu.ua;+380501237086;2003-12-24;22
st20220751;Solomiia;Karpenko;Kyrylivna;4;2022-09-01;1;f006;sp022;CONTRACT;ACTIVE;s.karpenko6@ukma.edu.ua;+380501237090;2004-09-19;21
st20220752;Viktor;Karpenko;Artemovych;4;2022-09-01;2;f006;sp022;BUDGET;ACTIVE;v.karpenko10@ukma.edu.ua;+380501237094;2003-07-21;22
st20220753;Artur;Khomenko;Bohdanovych;4;2022-09-01;2;f006;sp022;CONTRACT;ACTIVE;a.khomenko11@ukma.edu.ua;+380501237077;2003-02-18;23
st20220754;Mykola;Koval;Antonovych;4;2022-09-01;2;f006;sp022;BUDGET;ACTIVE;m.koval4@ukma.edu.ua;+380501237074;2004-07-25;21
st20220755;Nataliia;Kovalenko;Artemivna;4;2022-09-01;2;f006;sp022;BUDGET;ACTIVE;n.kovalenko3@ukma.edu.ua;+380501237075;2003-06-25;22
st20220756;Tymur;Kravchenko;Maksymovych;4;2022-09-01;2;f006;sp022;CONTRACT;ACTIVE;t.kravchenko5@ukma.edu.ua;+380501237076;2004-05-06;21
st20220757;Andrii;Marchenko;Serhiiovych;4;2022-09-01;2;f006;sp022;CONTRACT;ACTIVE;a.marchenko10@ukma.edu.ua;+380501237071;2004-08-18;21
st20220758;Sofiia;Melnyk;Oleksandrivna;4;2022-09-01;3;f006;sp022;BUDGET;ACTIVE;s.melnyk3@ukma.edu.ua;+380501237079;2003-02-28;23
